age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
37,admin.,single,secondary,unknown,6,may,,1,unknown,no
39,management,single,secondary,unknown,6,may,185.0,1,unknown,no
51,blue-collar,married,primary,unknown,6,may,47.0,1,unknown,no
41,technician,married,,unknown,6,may,145.0,1,unknown,no
41,technician,married,secondary,unknown,6,may,204.0,1,unknown,no
43,blue-collar,married,,unknown,6,may,,1,unknown,no
30,services,single,secondary,unknown,6,,30.0,2,unknown,no
54,management,divorced,primary,unknown,6,may,,1,unknown,no
43,blue-collar,divorced,secondary,unknown,6,may,448.0,1,unknown,no
59,,divorced,,unknown,6,may,,1,unknown,no
47,technician,married,unknown,unknown,6,,169.0,1,unknown,no
40,blue-collar,married,primary,unknown,6,may,288.0,1,unknown,no
32,technician,married,secondary,unknown,6,may,176.0,2,unknown,no
29,blue-collar,married,secondary,unknown,6,may,,1,,no
36,blue-collar,married,secondary,unknown,6,may,337.0,1,unknown,no
55,unemployed,married,tertiary,unknown,6,may,278.0,1,,no
30,,divorced,secondary,unknown,6,may,188.0,2,,no
39,admin.,single,secondary,unknown,6,may,174.0,2,,no
39,,divorced,secondary,unknown,6,may,,2,unknown,no
50,,divorced,secondary,unknown,6,may,190.0,1,unknown,no
44,blue-collar,married,secondary,unknown,6,may,,2,,no
37,technician,single,secondary,unknown,6,,164.0,1,unknown,no
46,admin.,married,primary,unknown,6,may,157.0,2,unknown,no
32,technician,single,unknown,unknown,6,may,46.0,1,unknown,no
37,management,single,,unknown,6,may,374.0,1,unknown,no
29,,married,secondary,unknown,6,may,349.0,1,unknown,no
41,blue-collar,married,secondary,unknown,6,may,325.0,1,unknown,no
45,blue-collar,married,,unknown,6,may,,2,unknown,no
57,retired,divorced,secondary,unknown,6,may,531.0,1,,no
48,blue-collar,single,secondary,unknown,6,,,1,unknown,no
60,retired,married,secondary,unknown,6,,80.0,1,unknown,no
26,admin.,single,,unknown,6,,232.0,1,unknown,no
58,retired,married,,unknown,6,may,118.0,1,unknown,no
34,admin.,married,secondary,unknown,6,may,,1,unknown,no
55,,divorced,,unknown,6,may,,1,unknown,yes
41,,married,primary,unknown,6,,238.0,1,unknown,no
50,management,divorced,secondary,unknown,6,,82.0,1,,no
49,entrepreneur,married,,unknown,6,,198.0,3,unknown,no
44,,married,unknown,unknown,6,may,160.0,2,unknown,no
44,blue-collar,married,primary,unknown,6,may,211.0,1,,no
31,technician,married,,unknown,6,,120.0,1,,no
34,blue-collar,single,,unknown,6,,136.0,1,unknown,no
46,management,single,unknown,unknown,6,may,269.0,1,,no
42,management,married,tertiary,unknown,6,may,157.0,1,,no
52,admin.,married,secondary,unknown,6,,128.0,1,unknown,no
29,management,single,tertiary,unknown,6,,211.0,1,,no
53,retired,married,primary,unknown,6,may,267.0,2,,no
43,blue-collar,married,,unknown,6,may,371.0,2,,no
38,,married,secondary,unknown,6,may,288.0,2,unknown,no
46,,married,tertiary,unknown,6,,,1,unknown,no
48,,divorced,unknown,unknown,6,may,427.0,1,unknown,no
30,admin.,divorced,secondary,unknown,6,may,310.0,1,unknown,no
44,blue-collar,married,,unknown,6,may,,1,unknown,no
31,housemaid,married,,unknown,6,may,604.0,3,unknown,no
42,services,single,secondary,unknown,6,,198.0,1,unknown,no
40,management,single,tertiary,unknown,6,may,145.0,1,unknown,no
52,admin.,married,secondary,unknown,6,may,247.0,1,unknown,no
45,blue-collar,divorced,secondary,unknown,6,,,2,,no
48,blue-collar,married,secondary,unknown,6,may,73.0,1,unknown,no
45,blue-collar,married,primary,unknown,6,,263.0,2,unknown,no
34,,married,,unknown,6,may,13.0,1,,no
34,blue-collar,married,primary,unknown,6,may,79.0,2,unknown,no
46,blue-collar,married,secondary,unknown,6,may,416.0,1,unknown,no
49,services,divorced,secondary,unknown,6,may,162.0,1,unknown,no
50,technician,married,primary,unknown,6,may,129.0,1,unknown,no
34,,single,,unknown,6,may,150.0,1,unknown,no
40,unemployed,single,,unknown,6,may,,1,unknown,no
36,,married,secondary,unknown,6,,191.0,1,unknown,no
59,blue-collar,divorced,unknown,unknown,6,,,1,unknown,no
45,blue-collar,married,secondary,unknown,6,may,,1,unknown,no
36,self-employed,married,,unknown,6,may,,1,unknown,no
56,,married,secondary,unknown,6,may,416.0,1,unknown,no
42,services,divorced,secondary,unknown,6,may,121.0,2,unknown,no
30,admin.,married,secondary,unknown,6,may,,2,unknown,no
30,student,single,,unknown,6,may,289.0,1,unknown,no
47,,married,unknown,unknown,6,,225.0,1,unknown,no
33,blue-collar,married,secondary,unknown,6,may,123.0,1,unknown,no
36,admin.,married,secondary,unknown,6,may,130.0,2,unknown,no
39,,divorced,primary,unknown,6,may,161.0,2,,no
56,admin.,divorced,,unknown,6,may,149.0,2,,no
39,,divorced,unknown,unknown,6,may,268.0,2,unknown,no
42,,married,,unknown,6,may,259.0,2,unknown,no
52,blue-collar,married,secondary,unknown,6,may,26.0,1,,no
36,,divorced,secondary,unknown,6,may,153.0,1,unknown,no
35,entrepreneur,married,secondary,unknown,6,,424.0,2,unknown,no
47,technician,married,secondary,unknown,6,may,179.0,2,unknown,no
59,,divorced,secondary,unknown,6,may,97.0,1,unknown,no
57,blue-collar,married,primary,unknown,6,may,383.0,1,,no
38,management,married,unknown,unknown,6,may,,1,unknown,no
46,unemployed,married,secondary,unknown,6,,23.0,1,unknown,no
34,blue-collar,married,secondary,unknown,6,,,1,unknown,no
28,services,single,secondary,unknown,6,may,1297.0,3,unknown,yes
38,technician,married,unknown,unknown,6,,87.0,1,unknown,no
56,blue-collar,married,secondary,unknown,6,may,,1,unknown,no
41,blue-collar,single,primary,unknown,6,may,,1,unknown,no
52,technician,married,unknown,unknown,6,may,195.0,1,unknown,no
54,services,married,secondary,unknown,6,may,179.0,1,,no
61,retired,married,secondary,unknown,6,,179.0,1,,no
53,entrepreneur,married,secondary,unknown,6,may,,1,,no
47,technician,married,secondary,unknown,6,may,105.0,2,unknown,no
53,blue-collar,married,,unknown,6,may,266.0,3,unknown,no
46,services,married,secondary,unknown,6,,,2,unknown,no
39,,divorced,primary,unknown,6,may,96.0,2,unknown,no
56,technician,divorced,secondary,unknown,6,,,2,,no
55,services,divorced,primary,unknown,6,may,162.0,2,unknown,no
44,management,married,,unknown,6,may,,2,unknown,no
37,technician,married,primary,unknown,6,may,76.0,4,unknown,no
35,,married,primary,unknown,6,,154.0,2,unknown,no
55,blue-collar,married,secondary,unknown,6,may,,2,unknown,no
37,,married,secondary,unknown,6,may,390.0,3,unknown,no
30,,single,secondary,unknown,6,may,369.0,1,,no
37,blue-collar,married,primary,unknown,6,may,112.0,2,,no
36,technician,single,secondary,unknown,6,may,,3,,no
38,technician,married,secondary,unknown,6,may,79.0,1,unknown,no
41,,divorced,primary,unknown,6,may,140.0,2,unknown,no
48,retired,married,secondary,unknown,6,,315.0,1,,no
55,services,divorced,secondary,unknown,6,may,262.0,2,,no
28,services,divorced,secondary,unknown,6,may,,2,unknown,no
54,services,married,secondary,unknown,6,may,,3,,no
30,blue-collar,married,secondary,unknown,6,may,526.0,2,,no
48,technician,married,tertiary,unknown,6,may,135.0,1,unknown,no
31,self-employed,married,secondary,unknown,6,,36.0,5,unknown,no
38,,married,secondary,unknown,6,,1906.0,3,unknown,no
37,blue-collar,married,secondary,unknown,6,may,219.0,2,unknown,no
37,services,single,,unknown,6,may,,2,unknown,no
56,blue-collar,married,,unknown,6,may,,2,unknown,no
51,,married,secondary,unknown,6,,121.0,1,unknown,no
39,blue-collar,married,secondary,unknown,6,may,209.0,1,unknown,no
49,technician,married,unknown,unknown,6,may,92.0,2,unknown,no
51,blue-collar,married,primary,unknown,6,may,208.0,1,,no
43,self-employed,married,,unknown,6,,193.0,1,unknown,no
32,,married,secondary,unknown,6,may,,1,,no
29,technician,single,tertiary,unknown,6,,65.0,1,,no
48,management,divorced,tertiary,unknown,6,may,,1,,no
55,services,married,primary,unknown,6,may,285.0,1,unknown,no
53,,married,,unknown,6,may,231.0,1,,no
47,technician,married,unknown,unknown,6,,,1,unknown,no
39,management,married,tertiary,unknown,6,,278.0,1,unknown,no
31,blue-collar,single,,unknown,6,,389.0,1,unknown,no
39,blue-collar,married,,unknown,6,,158.0,1,,no
40,blue-collar,married,,unknown,6,may,145.0,2,unknown,no
40,technician,single,,unknown,6,may,78.0,2,,no
48,,married,secondary,unknown,6,may,142.0,3,unknown,no
33,technician,divorced,,unknown,6,may,87.0,1,unknown,no
40,technician,married,secondary,unknown,6,,147.0,2,unknown,no
59,retired,married,primary,unknown,6,may,289.0,1,unknown,no
30,,married,secondary,unknown,6,may,703.0,1,unknown,yes
31,management,single,tertiary,unknown,6,may,170.0,3,,no
35,unemployed,married,secondary,unknown,6,may,802.0,1,unknown,no
54,technician,divorced,,unknown,6,may,,2,unknown,no
34,admin.,single,unknown,unknown,6,may,218.0,4,,no
32,technician,married,,unknown,6,may,57.0,2,,no
56,,divorced,,unknown,6,may,304.0,2,unknown,no
32,admin.,single,tertiary,unknown,6,,241.0,3,unknown,no
42,,married,,unknown,6,may,230.0,1,,no
33,services,married,tertiary,unknown,6,may,262.0,3,,no
52,entrepreneur,married,tertiary,unknown,6,may,392.0,2,unknown,no
52,services,married,secondary,unknown,6,may,201.0,2,,no
52,blue-collar,divorced,primary,unknown,6,may,145.0,1,unknown,no
30,unemployed,divorced,secondary,unknown,6,may,252.0,1,unknown,no
44,,divorced,secondary,unknown,6,may,235.0,4,unknown,no
35,admin.,married,,unknown,6,may,235.0,2,,no
55,,single,secondary,unknown,6,may,328.0,2,unknown,no
33,blue-collar,married,primary,unknown,6,may,,2,unknown,no
37,blue-collar,single,secondary,unknown,6,may,246.0,1,unknown,no
42,technician,single,secondary,unknown,6,,293.0,1,unknown,no
43,unemployed,married,secondary,unknown,6,may,37.0,2,unknown,no
38,entrepreneur,married,tertiary,unknown,6,,,2,unknown,no
37,technician,married,secondary,unknown,6,,530.0,2,unknown,no
31,student,single,secondary,unknown,6,,175.0,3,,no
41,management,married,,unknown,6,may,524.0,2,unknown,no
41,technician,married,secondary,unknown,6,may,29.0,3,unknown,no
29,student,single,secondary,unknown,6,may,311.0,2,unknown,no
38,,single,,unknown,6,,,2,unknown,no
44,self-employed,divorced,,unknown,6,may,312.0,3,,no
39,admin.,married,secondary,unknown,6,may,412.0,1,,no
28,technician,single,secondary,unknown,6,may,392.0,1,,no
33,blue-collar,married,,unknown,6,,191.0,1,,no
41,services,married,unknown,unknown,6,,284.0,2,unknown,no
40,,married,primary,unknown,6,may,,1,unknown,no
29,admin.,married,,unknown,6,may,328.0,1,unknown,no
38,,married,unknown,unknown,6,may,100.0,1,unknown,no
32,admin.,married,tertiary,unknown,6,may,226.0,1,unknown,no
45,services,married,secondary,unknown,6,may,507.0,1,unknown,no
33,admin.,single,secondary,unknown,6,may,392.0,1,,no
34,,married,secondary,unknown,6,may,684.0,2,unknown,no
41,entrepreneur,married,,unknown,6,,333.0,2,,no
41,blue-collar,married,secondary,unknown,6,may,311.0,3,unknown,no
35,admin.,single,,unknown,6,may,128.0,2,,no
40,technician,single,secondary,unknown,6,,322.0,2,unknown,no
60,self-employed,married,primary,unknown,6,may,202.0,4,unknown,no
47,services,divorced,secondary,unknown,6,may,92.0,2,unknown,no
46,blue-collar,married,primary,unknown,6,,739.0,3,unknown,no
31,blue-collar,single,secondary,unknown,6,may,,2,unknown,no
49,,married,secondary,unknown,6,may,260.0,3,,no
29,blue-collar,married,secondary,unknown,6,may,268.0,2,unknown,no
31,management,single,,unknown,6,,396.0,2,unknown,no
38,management,married,tertiary,unknown,6,may,262.0,1,unknown,no
37,blue-collar,married,primary,unknown,6,may,,3,unknown,no
35,technician,married,,unknown,6,may,467.0,2,unknown,no
31,,single,secondary,unknown,6,may,,1,unknown,no
41,admin.,married,secondary,unknown,6,may,160.0,3,unknown,no
46,services,married,unknown,unknown,6,may,245.0,2,,no
40,services,divorced,,unknown,6,may,189.0,2,unknown,no
29,admin.,married,secondary,unknown,6,may,477.0,1,unknown,no
49,,married,,unknown,6,may,310.0,1,unknown,no
42,management,married,tertiary,unknown,6,may,65.0,3,unknown,no
54,services,married,secondary,unknown,6,may,196.0,2,unknown,no
40,,single,tertiary,unknown,6,,221.0,2,,no
53,admin.,married,secondary,unknown,6,may,,2,,no
49,management,married,tertiary,unknown,6,may,221.0,2,unknown,no
40,blue-collar,married,,unknown,6,may,64.0,2,unknown,no
29,,single,secondary,unknown,6,,,2,unknown,no
36,blue-collar,married,primary,unknown,6,,,2,,no
37,,married,secondary,unknown,6,may,378.0,3,unknown,no
39,,married,secondary,unknown,6,may,,2,unknown,no
36,,married,secondary,unknown,6,,1597.0,2,unknown,yes
44,entrepreneur,married,,unknown,6,may,346.0,2,,no
40,admin.,married,secondary,unknown,6,may,60.0,3,unknown,no
49,blue-collar,married,,unknown,6,may,276.0,2,unknown,no
30,technician,single,unknown,unknown,6,may,,2,,no
57,,married,tertiary,unknown,6,may,251.0,3,,no
24,,single,secondary,unknown,6,may,390.0,2,unknown,no
46,blue-collar,married,unknown,unknown,6,,,2,,no
33,admin.,married,secondary,unknown,6,,189.0,3,unknown,no
43,services,divorced,secondary,unknown,6,may,125.0,2,unknown,no
43,admin.,single,secondary,unknown,6,may,234.0,2,unknown,no
40,,divorced,primary,unknown,6,,79.0,2,,no
44,technician,single,unknown,unknown,6,may,,6,,no
35,technician,single,tertiary,unknown,6,may,283.0,3,unknown,no
47,,married,secondary,unknown,6,,109.0,2,unknown,no
33,blue-collar,married,,unknown,6,may,132.0,2,unknown,no
31,,married,secondary,unknown,6,may,144.0,2,unknown,no
40,blue-collar,divorced,,unknown,6,may,121.0,2,,no
36,entrepreneur,married,,unknown,6,,95.0,3,unknown,no
56,retired,divorced,,unknown,6,may,31.0,3,unknown,no
40,admin.,single,unknown,unknown,6,may,112.0,3,unknown,no
41,admin.,divorced,secondary,unknown,6,may,,4,unknown,no
53,,married,secondary,unknown,6,,593.0,2,unknown,no
39,blue-collar,married,secondary,unknown,6,may,,2,unknown,no
44,blue-collar,divorced,secondary,unknown,6,may,198.0,2,unknown,no
38,,married,,unknown,6,may,285.0,2,unknown,no
54,technician,divorced,,unknown,6,may,190.0,3,unknown,no
58,management,married,tertiary,unknown,6,may,172.0,5,,no
52,blue-collar,married,primary,unknown,6,may,,3,unknown,no
28,admin.,single,secondary,unknown,6,may,178.0,2,unknown,no
36,blue-collar,married,secondary,unknown,6,may,174.0,2,unknown,no
60,retired,married,,unknown,6,,631.0,2,unknown,no
42,services,divorced,,unknown,6,,176.0,5,unknown,no
42,admin.,married,secondary,unknown,6,may,32.0,3,unknown,no
44,,married,tertiary,unknown,6,,1529.0,2,,no
51,blue-collar,divorced,primary,unknown,6,may,254.0,2,,no
49,blue-collar,married,primary,unknown,6,may,200.0,2,unknown,no
47,entrepreneur,married,unknown,unknown,6,may,135.0,2,unknown,no
37,,married,secondary,unknown,6,may,112.0,4,unknown,no
34,,married,tertiary,unknown,6,may,,3,,no
35,services,married,secondary,unknown,6,,,3,unknown,no
35,blue-collar,single,secondary,unknown,6,may,207.0,3,unknown,no
40,blue-collar,married,primary,unknown,6,may,410.0,2,unknown,no
55,technician,married,secondary,unknown,6,may,,3,unknown,no
55,retired,married,secondary,unknown,6,may,,3,unknown,no
35,,single,tertiary,unknown,6,,,2,unknown,no
57,,married,,unknown,6,may,155.0,2,unknown,no
53,management,married,,unknown,6,may,336.0,3,unknown,no
41,blue-collar,married,,unknown,6,may,,2,unknown,no
57,,married,unknown,unknown,6,may,,2,unknown,no
45,,married,unknown,unknown,6,may,88.0,5,,no
43,blue-collar,married,primary,unknown,6,,208.0,3,unknown,no
56,self-employed,married,unknown,unknown,6,may,305.0,2,unknown,no
31,entrepreneur,married,tertiary,unknown,6,may,206.0,2,unknown,no
37,blue-collar,single,,unknown,6,may,128.0,2,,no
30,management,married,tertiary,unknown,6,,,3,unknown,no
30,admin.,single,,unknown,6,may,66.0,3,unknown,no
54,blue-collar,married,,unknown,6,may,,2,unknown,no
36,management,married,tertiary,unknown,6,,,2,unknown,no
55,unemployed,married,tertiary,unknown,6,may,343.0,3,unknown,no
37,,single,,unknown,6,,126.0,2,unknown,no
38,housemaid,married,secondary,unknown,6,may,,3,unknown,no
48,admin.,married,secondary,unknown,6,may,,3,unknown,no
55,housemaid,divorced,tertiary,unknown,6,may,406.0,3,unknown,no
59,,married,secondary,unknown,6,,,7,,no
37,technician,married,secondary,unknown,6,may,183.0,5,unknown,no
33,blue-collar,divorced,secondary,unknown,6,,190.0,3,unknown,no
44,blue-collar,married,primary,unknown,6,may,220.0,2,unknown,no
57,technician,married,secondary,unknown,6,may,,3,unknown,no
30,self-employed,single,tertiary,unknown,6,may,95.0,2,unknown,no
42,technician,married,,unknown,6,may,191.0,3,,no
51,blue-collar,divorced,secondary,unknown,6,may,216.0,2,unknown,no
44,admin.,divorced,secondary,unknown,7,may,89.0,2,unknown,no
46,,married,secondary,unknown,7,may,51.0,3,unknown,no
29,student,single,,unknown,7,may,,3,unknown,no
39,,married,,unknown,7,may,,3,,no
42,services,married,secondary,unknown,7,may,132.0,3,,no
50,blue-collar,married,,unknown,7,may,117.0,3,unknown,no
42,,single,,unknown,7,may,275.0,4,,no
39,admin.,married,,unknown,7,may,,2,unknown,no
55,technician,single,,unknown,7,may,118.0,3,unknown,no
46,services,married,secondary,unknown,7,,479.0,2,unknown,no
42,blue-collar,married,secondary,unknown,7,,285.0,3,unknown,no
45,management,married,tertiary,unknown,7,may,35.0,4,unknown,no
43,blue-collar,married,primary,unknown,7,,322.0,2,,no
42,admin.,married,secondary,unknown,7,may,202.0,2,unknown,no
30,,married,,unknown,7,,172.0,8,unknown,no
47,blue-collar,married,secondary,unknown,7,may,201.0,4,,no
51,services,divorced,,unknown,7,may,216.0,3,,no
38,technician,single,secondary,unknown,7,may,,2,unknown,no
57,technician,married,unknown,unknown,7,may,,2,unknown,no
42,,divorced,tertiary,unknown,7,may,,2,unknown,no
32,technician,divorced,secondary,unknown,7,may,188.0,2,unknown,no
46,,married,tertiary,unknown,7,may,,2,unknown,no
29,student,single,tertiary,unknown,7,may,141.0,3,unknown,no
59,,married,secondary,unknown,7,may,,1,,no
32,blue-collar,single,,unknown,7,may,395.0,2,unknown,no
44,,married,primary,unknown,7,may,629.0,2,,no
40,retired,married,primary,unknown,7,may,502.0,1,,no
31,blue-collar,single,secondary,unknown,7,may,446.0,1,unknown,no
46,,married,tertiary,unknown,7,may,,1,,no
43,management,married,,unknown,7,may,131.0,3,unknown,no
34,services,married,secondary,unknown,7,may,312.0,1,unknown,no
39,,married,tertiary,unknown,7,may,275.0,6,unknown,no
30,,divorced,secondary,unknown,7,,120.0,2,unknown,no
56,retired,married,,unknown,7,may,333.0,4,,no
29,technician,married,secondary,unknown,7,may,113.0,1,unknown,no
40,blue-collar,divorced,,unknown,7,may,91.0,1,unknown,no
36,services,married,secondary,unknown,7,may,128.0,3,,no
37,blue-collar,single,secondary,unknown,7,,200.0,2,unknown,no
35,,married,secondary,unknown,7,may,326.0,1,unknown,no
35,blue-collar,married,primary,unknown,7,may,292.0,1,unknown,no
47,,married,,unknown,7,may,68.0,1,,no
31,services,married,,unknown,7,may,215.0,1,unknown,no
